customer_id,customer_name,segment,region,first_order_date,last_order_date,total_orders,total_revenue,total_profit,total_quantity,avg_order_value,is_repeat_customer,days_since_last_order,is_churned_customer,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
GT-14635,Grant Thornton,Corporate,South,2014-06-06,2017-11-04,3,9351.212,-4108.6589,26,3117.0706666666665,True,56,False,56,3,9351.212,3,1,4,314,Potential Loyalists
GT-14710,Greg Tran,Consumer,Central,2014-05-23,2017-11-24,11,11820.119999999999,2163.4269,106,1074.5563636363636,True,36,False,36,11,11820.119999999999,3,4,4,344,Champions
GT-14755,Guy Thornton,Consumer,Central,2015-02-18,2017-11-26,4,226.436,-6.139200000000002,23,56.609,True,34,False,34,4,226.436,3,1,1,311,Potential Loyalists
GW-14605,Giulietta Weimer,Consumer,West,2014-03-01,2017-12-02,7,2189.019,-268.54229999999995,43,312.717,True,28,False,28,7,2189.019,4,3,2,432,Loyal Customers
GZ-14470,Gary Zandusky,Consumer,Central,2014-08-05,2017-12-23,9,4355.150000000001,1087.7539,48,483.9055555555556,True,7,False,7,9,4355.150000000001,4,4,4,444,Champions
GZ-14545,George Zrebassa,Corporate,East,2014-09-28,2017-07-26,4,2454.6220000000003,828.661,25,613.6555000000001,True,157,True,157,4,2454.6220000000003,2,1,3,213,Lost / Low Value
HA-14905,Helen Abelman,Consumer,East,2014-06-30,2017-10-22,7,2163.3,270.8574,45,309.04285714285714,True,69,False,69,7,2163.3,3,3,2,332,Loyal Customers
HA-14920,Helen Andreada,Consumer,West,2014-10-11,2017-12-10,8,2584.158,99.1445,72,323.01975,True,20,False,20,8,2584.158,4,3,3,433,Champions
HD-14785,Harold Dahlen,Home Office,East,2014-05-11,2015-11-22,3,251.36,-135.87599999999998,31,83.78666666666668,True,769,True,769,3,251.36,1,1,1,111,Lost / Low Value
HE-14800,Harold Engle,Corporate,Central,2016-01-30,2017-12-18,4,883.5319999999999,274.4028,44,220.88299999999998,True,12,False,12,4,883.5319999999999,4,1,1,411,Potential Loyalists
HF-14995,Herbert Flentye,Consumer,Central,2014-05-26,2017-12-09,7,2533.1639999999998,-13.876799999999989,70,361.8805714285714,True,21,False,21,7,2533.1639999999998,4,3,3,433,Champions
HG-14845,Harry Greene,Consumer,South,2014-04-29,2017-11-06,5,785.628,147.0032,31,157.12560000000002,True,54,False,54,5,785.628,3,2,1,321,Potential Loyalists
HG-14965,Henry Goldwyn,Corporate,West,2014-09-20,2017-12-07,12,3247.642,-2797.9635000000003,68,270.6368333333333,True,23,False,23,12,3247.642,4,4,3,443,Champions
HG-15025,Hunter Glantz,Consumer,Central,2014-10-14,2017-12-24,7,3690.284,804.6113,38,527.1834285714286,True,6,False,6,7,3690.284,4,3,3,433,Champions
HH-15010,Hilary Holden,Corporate,West,2014-08-29,2017-10-19,2,218.668,86.7342,20,109.334,True,72,False,72,2,218.668,3,1,1,311,Potential Loyalists
HJ-14875,Heather Jas,Home Office,South,2015-04-13,2017-08-26,5,358.1,98.6548,21,71.62,True,126,True,126,5,358.1,2,2,1,221,Lost / Low Value
HK-14890,Heather Kirkland,Corporate,South,2014-06-10,2017-08-01,8,4877.784,956.9451,64,609.723,True,151,True,151,8,4877.784,2,3,4,234,At Risk
HL-15040,Hunter Lopez,Consumer,Central,2014-01-20,2017-11-17,6,12873.297999999999,5622.4292000000005,50,2145.5496666666663,True,43,False,43,6,12873.297999999999,3,2,4,324,Potential Loyalists
HM-14860,Harry Marie,Corporate,East,2014-07-21,2017-12-28,10,8236.7648,2437.9836,76,823.6764800000001,True,2,False,2,10,8236.7648,4,4,4,444,Champions
HM-14980,Henry MacAllister,Consumer,East,2015-10-02,2017-04-27,4,736.276,117.2755,29,184.069,True,247,True,247,4,736.276,1,1,1,111,Lost / Low Value
HP-14815,Harold Pawlan,Home Office,Central,2014-05-06,2017-11-30,7,1990.314,373.8637,44,284.33057142857143,True,30,False,30,7,1990.314,4,3,2,432,Loyal Customers
HR-14770,Hallie Redmond,Home Office,West,2014-03-01,2017-12-17,5,1299.288,185.5794,38,259.8576,True,13,False,13,5,1299.288,4,2,2,422,Potential Loyalists
HR-14830,Harold Ryan,Corporate,West,2014-11-24,2017-07-24,7,5248.787,1196.9504,51,749.8267142857143,True,159,True,159,7,5248.787,2,3,4,234,At Risk
HW-14935,Helen Wasserman,Corporate,West,2015-09-27,2017-09-04,8,9300.254,2164.1611,85,1162.53175,True,117,True,117,8,9300.254,2,3,4,234,At Risk
HZ-14950,Henia Zydlo,Consumer,East,2016-03-14,2017-11-25,5,886.52,-130.3879,21,177.304,True,35,False,35,5,886.52,3,2,1,321,Potential Loyalists
IG-15085,Ivan Gibson,Consumer,West,2014-10-18,2017-10-20,4,744.574,320.4982,19,186.1435,True,71,False,71,4,744.574,3,1,1,311,Potential Loyalists
IL-15100,Ivan Liston,Consumer,West,2014-08-01,2017-08-10,7,5040.736,1121.937,60,720.1051428571428,True,142,True,142,7,5040.736,2,3,4,234,At Risk
IM-15055,Ionia McGrath,Consumer,West,2014-01-23,2016-11-16,3,2872.63,975.7701,19,957.5433333333334,True,409,True,409,3,2872.63,1,1,3,113,Lost / Low Value
IM-15070,Irene Maddox,Consumer,West,2014-12-19,2016-12-05,7,4930.474,514.6527,93,704.3534285714286,True,390,True,390,7,4930.474,1,3,4,134,At Risk
JA-15970,Joseph Airdo,Consumer,West,2014-09-17,2017-09-29,8,6491.026,-819.4217000000001,87,811.37825,True,92,True,92,8,6491.026,2,3,4,234,At Risk
JB-15400,Jennifer Braxton,Corporate,Central,2014-09-14,2017-12-23,10,1791.605,156.05319999999998,43,179.1605,True,7,False,7,10,1791.605,4,4,2,442,Loyal Customers
JB-15925,Joni Blumstein,Consumer,East,2014-12-05,2015-12-24,3,900.552,-286.9808,32,300.184,True,737,True,737,3,900.552,1,1,1,111,Lost / Low Value
JB-16000,Joy Bell-,Consumer,Central,2016-01-10,2017-11-17,7,644.1188,126.76490000000001,32,92.01697142857142,True,43,False,43,7,644.1188,3,3,1,331,Loyal Customers
JB-16045,Julia Barnett,Home Office,South,2015-05-03,2017-12-23,5,2518.115,201.51850000000002,32,503.62299999999993,True,7,False,7,5,2518.115,4,2,3,423,Potential Loyalists
JC-15340,Jasper Cacioppo,Consumer,West,2014-01-28,2017-09-07,4,71.263,-0.35560000000000036,12,17.81575,True,114,True,114,4,71.263,2,1,1,211,Lost / Low Value
JC-15385,Jenna Caffey,Consumer,West,2017-07-08,2017-07-08,1,1058.108,502.92440000000005,14,1058.108,False,175,True,175,1,1058.108,2,1,1,211,Lost / Low Value
JC-15775,John Castell,Consumer,Central,2014-09-14,2017-07-25,9,2772.055,279.56919999999997,64,308.00611111111107,True,158,True,158,9,2772.055,2,4,3,243,At Risk
JC-16105,Julie Creighton,Corporate,South,2014-11-18,2017-11-03,5,858.576,201.5952,43,171.7152,True,57,False,57,5,858.576,3,2,1,321,Potential Loyalists
JD-15790,John Dryer,Consumer,Central,2015-04-02,2017-09-04,5,2152.352,-266.55249999999995,26,430.4704,True,117,True,117,5,2152.352,2,2,2,222,Lost / Low Value
JD-15895,Jonathan Doherty,Corporate,East,2014-03-26,2016-12-01,11,7610.8640000000005,1050.2667999999999,150,691.8967272727273,True,394,True,394,11,7610.8640000000005,1,4,4,144,At Risk
JD-16015,Joy Daniels,Consumer,Central,2014-10-04,2017-09-09,6,385.43,26.7605,39,64.23833333333333,True,112,True,112,6,385.43,2,2,1,221,Lost / Low Value
JD-16060,Julia Dunbar,Consumer,West,2014-09-24,2017-03-05,3,695.442,111.11410000000001,17,231.814,True,300,True,300,3,695.442,1,1,1,111,Lost / Low Value
JD-16150,Justin Deggeller,Corporate,Central,2014-11-16,2017-11-19,8,8828.0305,1619.5199,60,1103.5038125,True,41,False,41,8,8828.0305,3,3,4,334,Champions
JE-15475,Jeremy Ellison,Consumer,East,2015-03-16,2017-06-20,6,1388.682,276.2197,49,231.447,True,193,True,193,6,1388.682,1,2,2,122,Lost / Low Value
JE-15610,Jim Epp,Corporate,Central,2014-10-14,2017-11-12,7,7754.976,1623.4019,74,1107.8537142857142,True,48,False,48,7,7754.976,3,3,4,334,Champions
JE-15715,Joe Elijah,Consumer,West,2014-08-25,2017-11-14,10,8697.842999999999,1262.2926,97,869.7842999999999,True,46,False,46,10,8697.842999999999,3,4,4,344,Champions
JE-15745,Joel Eaton,Consumer,South,2014-06-22,2017-11-09,13,6760.8150000000005,221.79670000000002,90,520.0626923076924,True,51,False,51,13,6760.8150000000005,3,4,4,344,Champions
JE-16165,Justin Ellison,Corporate,Central,2016-12-05,2017-12-10,3,2697.248,789.6476,34,899.0826666666667,True,20,False,20,3,2697.248,4,1,3,413,Potential Loyalists
JF-15190,Jamie Frazer,Consumer,West,2014-11-15,2017-10-26,7,2279.5860000000002,575.1259,72,325.6551428571429,True,65,False,65,7,2279.5860000000002,3,3,3,333,Champions
JF-15295,Jason Fortune-,Consumer,West,2014-03-14,2017-05-19,5,955.124,97.28899999999999,42,191.0248,True,225,True,225,5,955.124,1,2,1,121,Lost / Low Value
JF-15355,Jay Fein,Consumer,Central,2015-10-23,2017-09-16,6,1911.844,330.199,58,318.6406666666667,True,105,True,105,6,1911.844,2,2,2,222,Lost / Low Value
JF-15415,Jennifer Ferguson,Consumer,East,2014-06-17,2017-12-28,6,2371.448,635.6376,69,395.24133333333333,True,2,False,2,6,2371.448,4,2,3,423,Potential Loyalists
JF-15490,Jeremy Farry,Consumer,West,2014-10-19,2017-08-31,11,1082.918,-18.06730000000001,36,98.4470909090909,True,121,True,121,11,1082.918,2,4,1,241,At Risk
JF-15565,Jill Fjeld,Consumer,Central,2014-10-11,2017-11-06,8,4198.332,1073.2088,67,524.7915,True,54,False,54,8,4198.332,3,3,4,334,Champions
JG-15115,Jack Garza,Consumer,West,2014-09-21,2015-12-03,3,2358.676,684.1911,20,786.2253333333333,True,758,True,758,3,2358.676,1,1,3,113,Lost / Low Value
JG-15160,James Galang,Consumer,West,2014-05-30,2017-12-29,11,6366.392,1415.6664,70,578.762909090909,True,1,False,1,11,6366.392,4,4,4,444,Champions
JG-15310,Jason Gross,Corporate,East,2016-03-03,2017-12-28,6,2240.58,3.7976000000000063,46,373.43,True,2,False,2,6,2240.58,4,2,2,422,Potential Loyalists
JG-15805,John Grady,Corporate,East,2014-04-05,2017-05-21,6,1507.018,206.1019,46,251.16966666666667,True,223,True,223,6,1507.018,1,2,2,122,Lost / Low Value
JH-15430,Jennifer Halladay,Consumer,South,2014-02-24,2017-12-25,4,309.281,-24.077100000000005,29,77.32025,True,5,False,5,4,309.281,4,1,1,411,Potential Loyalists
JH-15820,John Huston,Consumer,East,2014-05-19,2017-07-09,6,528.91,26.082199999999997,29,88.15166666666666,True,174,True,174,6,528.91,2,2,1,221,Lost / Low Value
JH-15910,Jonathan Howell,Consumer,West,2015-06-12,2017-11-19,7,959.477,-13.554499999999996,35,137.06814285714285,True,41,False,41,7,959.477,3,3,1,331,Loyal Customers
JH-15985,Joseph Holt,Consumer,Central,2014-08-09,2017-12-01,6,7954.9980000000005,-644.6982,64,1325.833,True,29,False,29,6,7954.9980000000005,4,2,4,424,Potential Loyalists
JH-16180,Justin Hirsh,Consumer,West,2015-05-25,2016-11-21,4,2256.3940000000002,-96.95300000000002,28,564.0985000000001,True,404,True,404,4,2256.3940000000002,1,1,2,112,Lost / Low Value
JJ-15445,Jennifer Jackson,Consumer,West,2015-03-05,2016-09-03,5,709.178,200.5558,25,141.8356,True,483,True,483,5,709.178,1,2,1,121,Lost / Low Value
JJ-15760,Joel Jenkins,Home Office,South,2015-10-05,2015-12-08,2,195.0,34.449200000000005,11,97.5,True,753,True,753,2,195.0,1,1,1,111,Lost / Low Value
JK-15205,Jamie Kunitz,Consumer,West,2014-07-11,2017-10-30,5,4427.142,1219.983,67,885.4284,True,61,False,61,5,4427.142,3,2,4,324,Potential Loyalists
JK-15325,Jason Klamczynski,Corporate,Central,2014-11-21,2017-03-18,3,383.812,55.32769999999999,15,127.93733333333334,True,287,True,287,3,383.812,1,1,1,111,Lost / Low Value
JK-15370,Jay Kimmel,Consumer,West,2014-04-11,2017-11-16,8,2709.632,330.2838,72,338.704,True,44,False,44,8,2709.632,3,3,3,333,Champions
JK-15625,Jim Karlsson,Consumer,West,2014-05-31,2017-10-30,7,3760.028,750.9485,44,537.1468571428571,True,61,False,61,7,3760.028,3,3,3,333,Champions
JK-15640,Jim Kriz,Home Office,East,2014-09-19,2017-07-03,9,4760.434,1172.5303,41,528.9371111111111,True,180,True,180,9,4760.434,2,4,4,244,At Risk
JK-15730,Joe Kamberova,Consumer,South,2014-11-18,2017-10-07,10,4867.2,55.0483,88,486.71999999999997,True,84,False,84,10,4867.2,2,4,4,244,At Risk
JK-16090,Juliana Krohn,Consumer,Central,2015-04-21,2017-12-02,3,3747.668,586.6625,43,1249.2226666666668,True,28,False,28,3,3747.668,4,1,3,413,Potential Loyalists
JK-16120,Julie Kriz,Home Office,Central,2014-11-02,2017-09-04,10,2932.484,122.6566,49,293.2484,True,117,True,117,10,2932.484,2,4,3,243,At Risk
JL-15130,Jack Lebron,Consumer,Central,2014-07-18,2017-12-22,6,1214.956,-207.79559999999998,42,202.49266666666665,True,8,False,8,6,1214.956,4,2,2,422,Potential Loyalists
JL-15175,James Lanier,Home Office,South,2014-12-31,2017-12-24,5,1571.523,209.2817,29,314.3046,True,6,False,6,5,1571.523,4,2,2,422,Potential Loyalists
JL-15235,Janet Lee,Consumer,Central,2014-05-25,2017-09-02,5,2203.7,54.51740000000002,39,440.73999999999995,True,119,True,119,5,2203.7,2,2,2,222,Lost / Low Value
JL-15505,Jeremy Lonsdale,Consumer,East,2014-11-14,2017-11-11,6,3173.874,591.7163,56,528.9789999999999,True,49,False,49,6,3173.874,3,2,3,323,Potential Loyalists
JL-15835,John Lee,Consumer,West,2014-04-18,2017-12-09,11,9799.923,228.907,143,890.9020909090909,True,21,False,21,11,9799.923,4,4,4,444,Champions
JL-15850,John Lucas,Consumer,East,2014-07-22,2016-04-25,6,2725.256,779.9046,38,454.2093333333333,True,614,True,614,6,2725.256,1,2,3,123,Lost / Low Value
JM-15250,Janet Martin,Consumer,South,2016-03-29,2017-11-23,6,3159.1220000000003,19.82350000000004,91,526.5203333333334,True,37,False,37,6,3159.1220000000003,3,2,3,323,Potential Loyalists
JM-15265,Janet Molinari,Corporate,East,2014-08-25,2017-11-23,5,1804.146,502.6143,52,360.8292,True,37,False,37,5,1804.146,3,2,2,322,Potential Loyalists
JM-15535,Jessica Myrick,Consumer,East,2014-09-13,2017-09-19,7,1733.443,356.5395,46,247.6347142857143,True,102,True,102,7,1733.443,2,3,2,232,At Risk
JM-15580,Jill Matthias,Consumer,South,2016-04-14,2017-12-30,5,303.948,113.1204,26,60.78959999999999,True,0,False,0,5,303.948,4,2,1,421,Potential Loyalists
JM-15655,Jim Mitchum,Corporate,East,2014-04-08,2017-12-22,5,864.947,117.20400000000001,41,172.9894,True,8,False,8,5,864.947,4,2,1,421,Potential Loyalists
JM-15865,John Murray,Consumer,East,2014-11-19,2017-09-12,7,7625.076000000001,1574.6163999999999,50,1089.2965714285715,True,109,True,109,7,7625.076000000001,2,3,4,234,At Risk
JM-16195,Justin MacKendrick,Consumer,West,2014-04-30,2017-11-03,10,2833.9260000000004,754.1144,74,283.3926,True,57,False,57,10,2833.9260000000004,3,4,3,343,Champions
JO-15145,Jack O'Briant,Corporate,East,2014-01-06,2017-11-03,9,3254.949,581.4045,59,361.661,True,57,False,57,9,3254.949,3,4,3,343,Champions
JO-15280,Jas O'Carroll,Consumer,West,2014-03-31,2017-09-29,6,1934.272,202.13619999999997,36,322.3786666666667,True,92,True,92,6,1934.272,2,2,2,222,Lost / Low Value
JO-15550,Jesus Ocampo,Home Office,East,2015-03-19,2017-05-29,5,1090.838,167.6709,42,218.1676,True,215,True,215,5,1090.838,1,2,1,121,Lost / Low Value
JP-15460,Jennifer Patt,Corporate,East,2014-08-24,2017-11-23,7,1669.135,429.7465,54,238.44785714285715,True,37,False,37,7,1669.135,3,3,2,332,Loyal Customers
JP-15520,Jeremy Pistek,Consumer,West,2014-08-22,2017-12-22,7,3635.594,757.1802,63,519.3705714285715,True,8,False,8,7,3635.594,4,3,3,433,Champions
JP-16135,Julie Prescott,Home Office,South,2014-09-23,2017-09-19,9,1707.71,309.7116,47,189.74555555555557,True,102,True,102,9,1707.71,2,4,2,242,At Risk
JR-15670,Jim Radford,Consumer,East,2015-12-24,2016-05-16,2,1156.658,-785.1645,14,578.329,True,593,True,593,2,1156.658,1,1,2,112,Lost / Low Value
JR-15700,Jocasta Rupert,Consumer,South,2017-10-23,2017-10-23,1,863.88,107.985,3,863.88,False,68,False,68,1,863.88,3,1,1,311,Potential Loyalists
JR-16210,Justin Ritter,Corporate,East,2015-09-18,2017-11-27,5,2201.686,452.37300000000005,41,440.33720000000005,True,33,False,33,5,2201.686,3,2,2,322,Potential Loyalists
JS-15595,Jill Stevenson,Corporate,West,2014-03-03,2017-09-02,4,1417.654,-175.54899999999998,35,354.4135,True,119,True,119,4,1417.654,2,1,2,212,Lost / Low Value
JS-15685,Jim Sink,Corporate,West,2016-06-14,2017-11-18,4,1131.0639999999999,-54.8692,42,282.76599999999996,True,42,False,42,4,1131.0639999999999,3,1,1,311,Potential Loyalists
JS-15880,John Stevenson,Consumer,West,2014-04-08,2016-07-14,5,3868.02,564.9798000000001,43,773.604,True,534,True,534,5,3868.02,1,2,4,124,Lost / Low Value
JS-15940,Joni Sundaresam,Home Office,Central,2014-05-03,2016-09-23,5,469.169,-327.9336,37,93.8338,True,463,True,463,5,469.169,1,2,1,121,Lost / Low Value
JS-16030,Joy Smith,Consumer,Central,2014-02-27,2017-12-02,6,2516.494,-311.25749999999994,70,419.4156666666667,True,28,False,28,6,2516.494,4,2,3,423,Potential Loyalists
JW-15220,Jane Waco,Corporate,West,2015-04-30,2017-11-18,6,7721.714,2173.7093999999997,66,1286.9523333333334,True,42,False,42,6,7721.714,3,2,4,324,Potential Loyalists
JW-15955,Joni Wasserman,Consumer,West,2015-08-16,2017-12-25,7,1244.086,-29.575899999999987,41,177.72657142857142,True,5,False,5,7,1244.086,4,3,2,432,Loyal Customers
JW-16075,Julia West,Consumer,East,2015-03-21,2016-09-25,4,1428.731,154.06369999999998,38,357.18275,True,461,True,461,4,1428.731,1,1,2,112,Lost / Low Value
KA-16525,Kelly Andreada,Consumer,West,2014-03-11,2017-11-24,7,1519.506,234.9194,57,217.07228571428573,True,36,False,36,7,1519.506,3,3,2,332,Loyal Customers
KB-16240,Karen Bern,Corporate,West,2014-03-31,2017-12-26,7,3152.6150000000002,763.9076,34,450.37357142857144,True,4,False,4,7,3152.6150000000002,4,3,3,433,Champions
KB-16315,Karl Braun,Consumer,Central,2014-08-26,2017-03-09,9,1569.464,49.71929999999999,62,174.3848888888889,True,296,True,296,9,1569.464,1,4,2,142,At Risk
KB-16405,Katrina Bavinger,Home Office,West,2015-11-20,2017-09-04,3,908.821,274.297,25,302.94033333333334,True,117,True,117,3,908.821,2,1,1,211,Lost / Low Value
KB-16585,Ken Black,Corporate,Central,2014-04-04,2017-05-14,12,2744.742,579.3551,102,228.72850000000003,True,230,True,230,12,2744.742,1,4,3,143,At Risk
KB-16600,Ken Brennan,Corporate,Central,2014-12-30,2017-12-29,7,983.922,293.55240000000003,29,140.56028571428573,True,1,False,1,7,983.922,4,3,1,431,Loyal Customers
KC-16255,Karen Carlisle,Corporate,West,2014-09-08,2016-11-18,6,2120.954,846.1217,40,353.49233333333336,True,407,True,407,6,2120.954,1,2,2,122,Lost / Low Value
KC-16540,Kelly Collister,Consumer,West,2015-11-02,2017-09-24,4,3908.262,709.4219,28,977.0655,True,97,True,97,4,3908.262,2,1,4,214,Lost / Low Value
KC-16675,Kimberly Carter,Corporate,West,2014-12-13,2017-11-03,4,1146.05,156.7797,40,286.5125,True,57,False,57,4,1146.05,3,1,1,311,Potential Loyalists
KD-16270,Karen Daniels,Consumer,South,2014-11-11,2016-09-02,5,8282.358,1107.6952000000003,64,1656.4716,True,484,True,484,5,8282.358,1,2,4,124,Lost / Low Value
KD-16345,Katherine Ducich,Consumer,West,2014-09-02,2017-11-19,6,1888.964,328.5942,36,314.82733333333334,True,41,False,41,6,1888.964,3,2,2,322,Potential Loyalists
KD-16495,Keith Dawkins,Corporate,East,2014-09-28,2017-09-09,12,8181.256,3038.6254,84,681.7713333333334,True,112,True,112,12,8181.256,2,4,4,244,At Risk
KD-16615,Ken Dana,Corporate,West,2015-09-13,2017-03-16,5,2243.5099999999998,539.7219,56,448.70199999999994,True,289,True,289,5,2243.5099999999998,1,2,2,122,Lost / Low Value
KE-16420,Katrina Edelman,Corporate,South,2014-04-03,2017-12-04,8,1686.7312,397.87989999999996,67,210.8414,True,26,False,26,8,1686.7312,4,3,2,432,Loyal Customers
KF-16285,Karen Ferguson,Home Office,West,2014-09-26,2017-09-24,7,10604.266,1660.1386,67,1514.895142857143,True,97,True,97,7,10604.266,2,3,4,234,At Risk
KH-16330,Katharine Harms,Corporate,South,2014-04-01,2017-11-20,8,3312.864,454.7871,70,414.108,True,40,False,40,8,3312.864,3,3,3,333,Champions
KH-16360,Katherine Hughes,Consumer,East,2014-04-29,2017-12-29,6,3100.612,528.2051,40,516.7686666666667,True,1,False,1,6,3100.612,4,2,3,423,Potential Loyalists
KH-16510,Keith Herrera,Consumer,West,2014-08-15,2017-12-08,7,5952.859,656.1162,91,850.4084285714287,True,22,False,22,7,5952.859,4,3,4,434,Champions
KH-16630,Ken Heidel,Corporate,Central,2014-11-01,2017-11-02,9,3918.9660000000003,727.3786,84,435.4406666666667,True,58,False,58,9,3918.9660000000003,3,4,4,344,Champions
KH-16690,Kristen Hastings,Corporate,West,2014-03-21,2017-12-28,7,5990.799,1227.5091,69,855.8284285714286,True,2,False,2,7,5990.799,4,3,4,434,Champions
KL-16555,Kelly Lampkin,Corporate,West,2014-06-15,2017-12-14,8,5016.488,-182.78130000000002,84,627.061,True,16,False,16,8,5016.488,4,4,4,444,Champions
KL-16645,Ken Lonsdale,Consumer,Central,2014-07-25,2017-11-13,12,14175.229000000001,806.855,113,1181.2690833333334,True,47,False,47,12,14175.229000000001,3,4,4,344,Champions
KM-16225,Kalyca Meade,Corporate,East,2015-07-06,2017-12-16,6,2260.958,635.1057000000001,72,376.82633333333337,True,14,False,14,6,2260.958,4,2,3,423,Potential Loyalists
KM-16375,Katherine Murray,Home Office,South,2014-07-20,2017-11-04,8,5620.186,973.7901999999999,69,702.52325,True,56,False,56,8,5620.186,3,4,4,344,Champions
KM-16660,Khloe Miller,Consumer,South,2014-12-22,2017-12-15,5,453.538,91.1391,30,90.7076,True,15,False,15,5,453.538,4,2,1,421,Potential Loyalists
KM-16720,Kunst Miller,Consumer,West,2014-03-30,2017-12-02,8,4909.472,745.7685,98,613.684,True,28,False,28,8,4909.472,4,4,4,444,Champions
KN-16390,Katherine Nockton,Corporate,West,2014-12-02,2017-12-11,9,2617.272,-151.1518,56,290.808,True,19,False,19,9,2617.272,4,4,3,443,Champions
KN-16450,Kean Nguyen,Corporate,South,2014-04-12,2017-11-08,5,2171.962,114.3083,49,434.3924,True,52,False,52,5,2171.962,3,2,2,322,Potential Loyalists
KN-16705,Kristina Nunn,Home Office,West,2014-03-02,2017-09-23,8,2280.58,329.76250000000005,55,285.0725,True,98,True,98,8,2280.58,2,4,3,243,At Risk
KS-16300,Karen Seio,Corporate,West,2015-01-13,2017-03-10,3,88.472,0.11099999999999888,10,29.490666666666666,True,295,True,295,3,88.472,1,1,1,111,Lost / Low Value
KT-16465,Kean Takahito,Consumer,West,2014-09-08,2016-12-04,7,3057.1,254.0032,45,436.7285714285714,True,391,True,391,7,3057.1,1,3,3,133,At Risk
KT-16480,Kean Thornton,Consumer,East,2014-03-10,2017-09-21,10,4642.088400000001,194.0671,37,464.20884000000007,True,100,True,100,10,4642.088400000001,2,4,4,244,At Risk
KW-16435,Katrina Willman,Consumer,East,2015-08-24,2017-09-25,5,4416.5199999999995,1756.135,42,883.3039999999999,True,96,True,96,5,4416.5199999999995,2,2,4,224,Lost / Low Value
KW-16570,Kelly Williams,Consumer,South,2014-09-30,2015-11-20,4,449.096,107.92699999999999,22,112.274,True,771,True,771,4,449.096,1,1,1,111,Lost / Low Value
LA-16780,Laura Armstrong,Corporate,Central,2014-04-29,2017-07-29,11,8673.222,2059.1199,105,788.4747272727273,True,154,True,154,11,8673.222,2,4,4,244,At Risk
LB-16735,Larry Blacks,Consumer,Central,2016-07-25,2017-11-12,3,50.188,18.6507,12,16.729333333333333,True,48,False,48,3,50.188,3,1,1,311,Potential Loyalists
LB-16795,Laurel Beltran,Home Office,Central,2014-04-23,2017-07-31,8,4704.304,-40.13219999999996,74,588.038,True,152,True,152,8,4704.304,2,4,4,244,At Risk
LC-16870,Lena Cacioppo,Consumer,West,2015-05-03,2017-12-03,8,2580.7039999999997,-188.25110000000004,113,322.58799999999997,True,27,False,27,8,2580.7039999999997,4,4,3,443,Champions
LC-16885,Lena Creighton,Consumer,West,2014-04-25,2017-12-14,12,7663.126,1288.3469,93,638.5938333333334,True,16,False,16,12,7663.126,4,4,4,444,Champions
LC-16930,Linda Cazamias,Corporate,Central,2014-02-20,2017-11-19,8,4492.946,288.26599999999996,52,561.61825,True,41,False,41,8,4492.946,3,4,4,344,Champions
LC-16960,Lindsay Castell,Home Office,South,2015-02-23,2016-10-20,4,3246.626,299.48019999999997,30,811.6565,True,436,True,436,4,3246.626,1,1,3,113,Lost / Low Value
LC-17050,Liz Carlisle,Consumer,West,2014-01-31,2017-11-06,5,2095.064,86.77799999999999,43,419.01279999999997,True,54,False,54,5,2095.064,3,2,2,322,Potential Loyalists
LC-17140,Logan Currie,Consumer,Central,2014-09-09,2017-12-17,9,2633.582,231.12520000000004,62,292.6202222222222,True,13,False,13,9,2633.582,4,4,3,443,Champions
LD-16855,Lela Donovan,Corporate,Central,2016-06-26,2016-06-26,1,5.304,0.4641,3,5.304,False,552,True,552,1,5.304,1,1,1,111,Lost / Low Value
LD-17005,Lisa DeCherney,Consumer,West,2014-09-29,2016-11-11,4,1961.934,557.1714,25,490.4835,True,414,True,414,4,1961.934,1,1,2,112,Lost / Low Value
LE-16810,Laurel Elliston,Consumer,West,2014-05-27,2017-12-09,6,1469.45,161.76489999999998,32,244.90833333333333,True,21,False,21,6,1469.45,4,2,2,422,Potential Loyalists
LF-17185,Luke Foster,Consumer,South,2014-07-26,2017-12-08,7,3930.5089999999996,-3583.977,69,561.5012857142857,True,22,False,22,7,3930.5089999999996,4,3,4,434,Champions
LH-16750,Larry Hughes,Consumer,South,2014-09-21,2017-08-01,3,287.426,12.627699999999999,12,95.80866666666667,True,151,True,151,3,287.426,2,1,1,211,Lost / Low Value
LH-16900,Lena Hernandez,Consumer,East,2014-08-19,2017-12-09,9,2295.332,526.0727,64,255.03688888888888,True,21,False,21,9,2295.332,4,4,3,443,Champions
LH-17020,Lisa Hazard,Consumer,East,2014-09-08,2017-05-05,4,318.239,-242.73989999999998,34,79.55975,True,239,True,239,4,318.239,1,1,1,111,Lost / Low Value
LH-17155,Logan Haushalter,Consumer,West,2014-12-12,2016-12-10,9,1739.689,316.5202,44,193.2987777777778,True,385,True,385,9,1739.689,1,4,2,142,At Risk
LL-16840,Lauren Leatherbury,Consumer,East,2014-04-29,2017-04-25,6,2741.2039999999997,560.0078,50,456.8673333333333,True,249,True,249,6,2741.2039999999997,1,2,3,123,Lost / Low Value
LM-17065,Liz MacKendrick,Consumer,East,2014-06-27,2016-12-04,5,1346.774,-44.87799999999999,32,269.35479999999995,True,391,True,391,5,1346.774,1,2,2,122,Lost / Low Value
