customer_id,customer_name,segment,region,first_order_date,last_order_date,total_orders,total_revenue,total_profit,total_quantity,avg_order_value,is_repeat_customer
LH-17020,Lisa Hazard,Consumer,East,2014-09-08,2017-05-05,4,318.239,-242.73989999999998,34,79.55975,True
LH-17155,Logan Haushalter,Consumer,West,2014-12-12,2016-12-10,9,1739.689,316.5202,44,193.2987777777778,True
LL-16840,Lauren Leatherbury,Consumer,East,2014-04-29,2017-04-25,6,2741.2039999999997,560.0078,50,456.8673333333333,True
LM-17065,Liz MacKendrick,Consumer,East,2014-06-27,2016-12-04,5,1346.774,-44.87799999999999,32,269.35479999999995,True
LO-17170,Lori Olson,Corporate,West,2015-02-06,2017-12-28,5,644.35,150.1712,34,128.87,True
LP-17080,Liz Pelletier,Consumer,West,2014-06-24,2017-11-20,4,756.606,110.7813,39,189.1515,True
LP-17095,Liz Preis,Consumer,South,2016-06-06,2017-12-21,7,3653.399,338.44539999999995,52,521.9141428571428,True
LR-16915,Lena Radford,Consumer,West,2014-08-08,2017-12-04,6,5142.892,535.4764,64,857.1486666666666,True
LR-17035,Lisa Ryan,Corporate,East,2014-09-07,2017-08-20,5,1879.306,-382.8079,44,375.8612,True
LS-16945,Linda Southworth,Corporate,East,2015-04-25,2017-07-05,6,2845.27,-318.77369999999996,51,474.21166666666664,True
LS-16975,Lindsay Shagiari,Home Office,West,2014-10-20,2017-12-10,9,2988.674,262.63669999999996,63,332.0748888888889,True
LS-17200,Luke Schmidt,Corporate,Central,2014-10-18,2017-09-25,6,1010.2560000000001,244.197,54,168.376,True
LS-17230,Lycoris Saunders,Consumer,East,2014-01-06,2015-11-14,3,368.88000000000005,39.1952,16,122.96000000000002,True
LS-17245,Lynn Smith,Consumer,Central,2014-10-16,2017-11-26,6,1008.1360000000001,348.3584,47,168.02266666666668,True
LT-16765,Larry Tron,Consumer,West,2014-09-01,2017-12-04,3,329.876,59.036,8,109.95866666666666,True
LT-17110,Liz Thompson,Consumer,West,2014-06-01,2017-11-26,8,2936.252,320.973,63,367.0315,True
LW-16825,Laurel Workman,Corporate,South,2014-05-30,2017-10-03,5,2238.061,32.5767,50,447.61220000000003,True
LW-16990,Lindsay Williams,Corporate,West,2016-05-05,2017-11-27,6,3230.308,662.8339000000001,38,538.3846666666667,True
LW-17125,Liz Willingham,Consumer,East,2014-09-11,2017-06-08,3,1259.04,192.6312,15,419.68,True
LW-17215,Luke Weiss,Consumer,West,2014-09-12,2017-12-09,7,5420.514,837.2411,59,774.3591428571428,True
MA-17560,Matt Abelman,Home Office,Central,2014-08-08,2017-10-27,11,4299.161,1240.2266,117,390.8328181818182,True
MA-17995,Michelle Arnett,Home Office,East,2014-09-20,2017-06-27,6,2453.284,280.7822,42,408.8806666666667,True
MB-17305,Maria Bertelson,Consumer,East,2014-08-08,2017-11-12,10,1548.702,212.425,63,154.8702,True
MB-18085,Mick Brown,Consumer,East,2014-01-05,2017-11-16,7,1428.231,117.8057,39,204.033,True
MC-17275,Marc Crier,Consumer,South,2014-09-08,2017-10-15,8,2725.982,461.0014,54,340.74775,True
MC-17425,Mark Cousins,Corporate,South,2014-05-30,2016-11-26,5,4432.138,1802.3903,48,886.4276,True
MC-17575,Matt Collins,Consumer,East,2014-12-02,2017-12-03,8,1303.893,210.7493,40,162.986625,True
MC-17590,Matt Collister,Corporate,East,2014-05-20,2017-11-09,6,2426.067,288.98409999999996,47,404.3445,True
MC-17605,Matt Connell,Corporate,Central,2014-03-19,2017-09-09,8,2258.192,195.4486,60,282.274,True
MC-17635,Matthew Clasen,Corporate,Central,2014-11-28,2017-06-24,4,795.154,-247.94350000000003,33,198.7885,True
MC-17845,Michael Chen,Consumer,South,2014-07-05,2017-12-29,7,3805.714,698.4174,45,543.6734285714285,True
MC-18100,Mick Crebagga,Consumer,Central,2014-06-18,2017-11-19,10,2218.98,-64.1668,73,221.898,True
MC-18130,Mike Caudle,Corporate,South,2014-09-19,2016-12-26,5,1581.9979999999998,121.7565,34,316.39959999999996,True
MD-17350,Maribeth Dona,Consumer,South,2014-11-05,2017-09-04,7,3766.382,-241.94999999999996,64,538.0545714285714,True
MD-17860,Michael Dominguez,Corporate,Central,2014-12-02,2017-11-24,5,1204.91,-4.040300000000002,45,240.98200000000003,True
ME-17320,Maria Etezadi,Home Office,South,2014-01-06,2017-11-18,10,10663.728000000001,1859.4695,82,1066.3728,True
ME-17725,Max Engle,Consumer,West,2014-07-12,2017-12-02,8,1908.4532,77.81280000000001,46,238.55665,True
ME-18010,Michelle Ellison,Corporate,West,2014-07-21,2017-09-29,4,1256.944,107.3604,15,314.236,True
MF-17665,Maureen Fritzler,Corporate,East,2014-12-30,2016-11-04,5,937.039,-341.52650000000006,36,187.4078,True
MF-18250,Monica Federle,Corporate,West,2014-09-15,2017-12-23,5,1758.3,456.86080000000004,38,351.65999999999997,True
MG-17650,Matthew Grinstein,Home Office,East,2014-08-09,2017-12-01,7,3785.276,341.898,57,540.7537142857143,True
MG-17680,Maureen Gastineau,Home Office,East,2014-10-22,2017-09-29,4,2350.188,25.888599999999972,25,587.547,True
MG-17695,Maureen Gnade,Consumer,East,2014-12-26,2016-06-23,3,1342.282,-398.79319999999996,23,447.4273333333333,True
MG-17875,Michael Grace,Home Office,East,2014-02-23,2017-09-05,5,1242.8329999999999,-470.7684,23,248.56659999999997,True
MG-17890,Michael Granlund,Home Office,East,2014-12-29,2017-09-22,9,776.384,171.7372,35,86.26488888888889,True
MG-18145,Mike Gockenbach,Consumer,East,2014-03-29,2017-10-07,4,3061.543,-93.603,42,765.38575,True
MG-18205,Mitch Gastineau,Corporate,South,2017-04-10,2017-04-10,1,16.739,-1.2453,8,16.739,False
MH-17290,Marc Harrigan,Home Office,West,2014-04-26,2017-09-02,6,2394.025,28.761200000000038,55,399.00416666666666,True
MH-17440,Mark Haberlin,Corporate,East,2014-02-04,2016-12-19,4,400.016,61.428599999999996,25,100.004,True
MH-17455,Mark Hamilton,Consumer,South,2014-07-11,2017-10-06,8,2456.1820000000002,484.77330000000006,45,307.02275000000003,True
MH-17620,Matt Hagelstein,Corporate,West,2015-12-05,2017-07-28,4,1252.8,122.3612,19,313.2,True
MH-17785,Maya Herman,Corporate,East,2014-05-27,2017-09-23,7,2203.7780000000002,238.5614,42,314.82542857142863,True
MH-18025,Michelle Huthwaite,Consumer,West,2014-07-08,2017-11-11,5,2984.948,476.9032,31,596.9896,True
MH-18115,Mick Hernandez,Home Office,East,2016-08-23,2017-12-25,9,5503.093,170.9746,79,611.4547777777777,True
MJ-17740,Max Jones,Consumer,West,2015-06-09,2017-12-08,7,6320.746,1054.5529000000001,50,902.9637142857143,True
MK-17905,Michael Kennedy,Corporate,East,2014-11-18,2017-12-02,8,2302.368,-405.3559,73,287.796,True
MK-18160,Mike Kennedy,Consumer,South,2014-12-19,2017-05-04,4,1031.602,227.83380000000002,43,257.9005,True
ML-17395,Marina Lichtenstein,Corporate,West,2014-02-14,2017-10-22,9,2722.843,684.9162,72,302.5381111111111,True
ML-17410,Maris LaWare,Consumer,East,2014-11-14,2017-11-06,6,2921.5,-76.17550000000003,51,486.9166666666667,True
ML-17755,Max Ludwig,Home Office,South,2016-08-04,2017-12-01,7,2071.9139999999998,409.51120000000003,53,295.9877142857143,True
ML-18040,Michelle Lonsdale,Corporate,West,2017-03-26,2017-10-12,3,742.082,138.71620000000001,18,247.36066666666667,True
ML-18265,Muhammed Lee,Consumer,West,2015-05-31,2017-09-21,2,162.232,42.6648,7,81.116,True
MM-17260,Magdelene Morse,Consumer,East,2014-05-28,2017-07-15,4,1314.023,178.402,17,328.50575,True
MM-17920,Michael Moore,Consumer,West,2014-01-13,2017-12-23,11,3794.0800000000004,82.12499999999997,68,344.91636363636366,True
MM-18055,Michelle Moray,Consumer,West,2014-04-11,2017-10-30,8,2749.881,-520.3443,73,343.735125,True
MM-18280,Muhammed MacIntyre,Corporate,Central,2014-01-20,2017-10-06,9,775.414,58.8916,32,86.1571111111111,True
MN-17935,Michael Nguyen,Consumer,Central,2014-02-16,2017-11-26,6,2477.946,290.8227,36,412.991,True
MO-17500,Mary O'Rourke,Consumer,East,2014-11-28,2017-10-19,4,922.487,59.357699999999994,15,230.62175,True
MO-17800,Meg O'Connel,Home Office,East,2015-09-17,2017-09-17,8,1687.0269999999998,169.34369999999998,49,210.87837499999998,True
MO-17950,Michael Oakman,Consumer,Central,2015-04-02,2017-07-03,2,154.288,-82.0074,14,77.144,True
MP-17470,Mark Packer,Home Office,East,2014-03-30,2016-01-11,7,3206.132,600.2873,77,458.01885714285714,True
MP-17965,Michael Paige,Corporate,East,2015-04-18,2017-10-19,9,3983.6420000000003,638.1563,62,442.6268888888889,True
MP-18175,Mike Pelletier,Home Office,West,2014-03-28,2017-12-14,9,5087.92,226.4529,78,565.3244444444445,True
MR-17545,Mathew Reese,Home Office,East,2014-09-03,2017-08-27,4,639.178,162.9363,29,159.7945,True
MS-17365,Maribeth Schnelling,Consumer,Central,2014-09-09,2017-04-01,10,7443.6900000000005,844.9354999999998,105,744.369,True
MS-17530,MaryBeth Skach,Consumer,West,2014-11-04,2016-10-22,4,475.65599999999995,84.0268,21,118.91399999999999,True
MS-17710,Maurice Satty,Consumer,West,2014-03-24,2016-11-12,6,1613.402,247.4348,48,268.9003333333333,True
MS-17770,Maxwell Schwartz,Consumer,East,2014-07-04,2017-08-31,9,3144.678,280.85839999999996,73,349.40866666666665,True
MS-17830,Melanie Seite,Consumer,Central,2014-01-09,2016-10-04,4,370.348,19.431199999999997,14,92.587,True
MS-17980,Michael Stewart,Corporate,Central,2014-06-30,2017-12-04,6,855.116,55.226,49,142.51933333333332,True
MT-17815,Meg Tillman,Consumer,West,2015-11-06,2017-11-11,6,2890.139,509.0068,31,481.68983333333335,True
MT-18070,Michelle Tran,Home Office,West,2014-09-25,2017-06-10,4,1319.4498,-23.676300000000005,44,329.86245,True
MV-17485,Mark Van Huff,Consumer,South,2014-01-20,2017-12-03,9,1560.05,189.0258,52,173.33888888888887,True
MV-18190,Mike Vittorini,Consumer,East,2014-01-30,2017-12-11,7,1734.574,273.8582,37,247.79628571428572,True
MW-18220,Mitch Webber,Consumer,East,2014-08-25,2017-12-13,7,5341.900000000001,1238.422,51,763.1285714285715,True
MW-18235,Mitch Willingham,Corporate,South,2014-05-21,2017-11-16,2,5253.876,1665.516,13,2626.938,True
MY-17380,Maribeth Yedwab,Corporate,West,2015-10-26,2017-12-01,7,2254.285,319.1211,49,322.0407142857143,True
MY-18295,Muhammed Yedwab,Corporate,Central,2014-04-28,2017-10-20,11,4152.696,-371.7111,89,377.5178181818182,True
MZ-17335,Maria Zettner,Home Office,West,2015-11-08,2017-11-30,4,593.606,85.01910000000001,11,148.4015,True
MZ-17515,Mary Zewe,Corporate,West,2014-04-04,2017-03-23,6,2564.906,787.7503,39,427.4843333333333,True
NB-18580,Nicole Brennan,Corporate,East,2014-09-26,2014-10-22,2,273.87199999999996,24.788800000000002,7,136.93599999999998,True
NB-18655,Nona Balk,Corporate,Central,2014-12-05,2017-12-11,9,1972.599,117.6429,64,219.17766666666665,True
NC-18340,Nat Carroll,Consumer,Central,2014-03-30,2017-05-20,5,2461.404,580.3075,54,492.2808,True
NC-18415,Nathan Cano,Consumer,South,2014-05-03,2017-11-19,6,2218.9900000000002,-2204.8072,38,369.8316666666667,True
NC-18535,Nick Crebassa,Corporate,Central,2014-07-23,2017-12-24,7,8241.739,1314.758,64,1177.3912857142857,True
NC-18625,Noah Childs,Corporate,West,2014-10-29,2017-06-09,5,1821.742,-359.02099999999996,29,364.34839999999997,True
ND-18370,Natalie DeCherney,Consumer,South,2014-01-13,2017-12-03,9,4326.139,353.64549999999997,63,480.6821111111111,True
ND-18460,Neil Ducich,Corporate,South,2014-02-06,2017-06-30,6,2893.455,443.33680000000004,36,482.2425,True
NF-18385,Natalie Fritzler,Consumer,South,2014-02-11,2017-10-12,7,8322.826,-1695.9714,52,1188.9751428571428,True
NF-18475,Neil Französisch,Home Office,Central,2014-03-14,2016-07-23,4,377.16200000000003,85.92779999999999,13,94.29050000000001,True
NF-18595,Nicole Fjeld,Home Office,East,2014-04-19,2017-09-07,7,2031.472,388.2131,55,290.2102857142857,True
NG-18355,Nat Gilpin,Corporate,East,2014-11-24,2017-11-12,5,1869.58,313.63349999999997,45,373.916,True
NG-18430,Nathan Gelder,Consumer,East,2014-11-24,2017-11-12,5,1395.9379999999999,217.0893,41,279.1876,True
NH-18610,Nicole Hansen,Corporate,Central,2014-03-02,2017-06-24,7,2673.29,760.1666,52,381.8985714285714,True
NK-18490,Neil Knudson,Home Office,West,2015-05-28,2017-10-21,7,572.048,121.2177,51,81.72114285714285,True
NL-18310,Nancy Lomonaco,Home Office,West,2014-10-31,2017-11-02,4,1418.0900000000001,343.6381,44,354.52250000000004,True
NM-18445,Nathan Mautz,Home Office,East,2014-02-08,2017-07-23,7,6459.344,2751.6848999999997,44,922.7634285714286,True
NM-18520,Neoma Murray,Consumer,West,2015-09-08,2017-04-30,10,2161.979,788.9525000000001,60,216.19789999999998,True
NP-18325,Naresj Patel,Consumer,South,2014-05-13,2017-12-05,6,5529.62,1208.8890000000001,77,921.6033333333334,True
NP-18670,Nora Paige,Consumer,Central,2015-02-27,2017-11-02,5,3908.402,514.6002,46,781.6804,True
NP-18685,Nora Pelletier,Home Office,East,2014-03-07,2016-11-19,6,1228.698,514.5017,23,204.78300000000002,True
NP-18700,Nora Preis,Consumer,West,2014-09-05,2017-08-14,7,7903.1825,631.2282,63,1129.0260714285714,True
NR-18550,Nick Radford,Consumer,Central,2014-06-07,2017-06-03,5,2367.277,-25.148799999999966,37,473.4554,True
NS-18505,Neola Schneider,Consumer,Central,2016-11-24,2017-12-24,4,2575.863,-12.303999999999997,52,643.96575,True
NS-18640,Noel Staavos,Corporate,Central,2014-06-25,2017-07-09,13,2964.823,-234.7714,113,228.0633076923077,True
NW-18400,Natalie Webber,Consumer,West,2014-06-21,2017-07-11,7,7234.014,1023.123,78,1033.4305714285715,True
NZ-18565,Nick Zandusky,Home Office,East,2014-08-02,2017-10-06,9,2488.31,402.4236,77,276.4788888888889,True
ON-18715,Odella Nelson,Corporate,Central,2014-09-13,2016-11-15,9,1567.52,-5.88900000000001,58,174.1688888888889,True
OT-18730,Olvera Toch,Consumer,West,2015-04-20,2017-10-26,5,3818.624,-925.1203,51,763.7248,True
PA-19060,Pete Armstrong,Home Office,Central,2014-05-17,2017-09-18,6,729.408,225.8588,27,121.568,True
PB-18805,Patrick Bzostek,Home Office,West,2015-11-20,2017-12-05,3,740.356,229.2257,54,246.78533333333334,True
PB-19105,Peter Bühler,Consumer,Central,2014-11-15,2017-11-03,4,688.324,218.15970000000002,18,172.081,True
PB-19150,Philip Brown,Consumer,West,2014-07-14,2017-09-24,8,1456.95,280.6606,54,182.11875,True
PB-19210,Phillip Breyer,Corporate,Central,2014-11-23,2016-02-11,2,132.738,21.897000000000002,10,66.369,True
PC-18745,Pamela Coakley,Corporate,West,2014-12-31,2017-12-28,4,1832.064,272.685,22,458.016,True
PC-19000,Pauline Chand,Home Office,West,2014-04-08,2015-08-01,2,1061.488,-184.3364,18,530.744,True
PF-19120,Peter Fuller,Consumer,West,2014-05-05,2015-09-17,4,9062.864,-614.2943000000001,75,2265.716,True
PF-19165,Philip Fox,Consumer,Central,2014-09-20,2017-06-17,6,2770.0,196.87389999999996,34,461.6666666666667,True
PF-19225,Phillip Flathmann,Consumer,West,2016-06-26,2017-09-07,5,2206.1279999999997,591.3118000000001,32,441.22559999999993,True
PG-18820,Patrick Gardner,Consumer,West,2014-05-09,2017-11-24,13,3086.907,137.46130000000002,83,237.45438461538464,True
PG-18895,Paul Gonzalez,Consumer,Central,2014-05-11,2017-11-03,9,1987.164,334.5163,61,220.796,True
PH-18790,Patricia Hirasaki,Home Office,South,2017-10-21,2017-10-21,1,729.648,47.8878,6,729.648,False
PJ-18835,Patrick Jones,Corporate,South,2014-05-28,2017-11-21,8,1220.09,442.1355,46,152.51125,True
PJ-19015,Pauline Johnson,Consumer,West,2014-04-07,2017-08-18,7,1824.2340000000002,682.9979000000001,25,260.60485714285716,True
PK-18910,Paul Knutson,Home Office,East,2014-04-04,2016-09-03,2,1441.152,-798.705,14,720.576,True
PK-19075,Pete Kriz,Consumer,Central,2014-11-11,2017-12-21,12,8646.934,2038.2676000000001,107,720.5778333333333,True
PL-18925,Paul Lucas,Home Office,Central,2014-11-01,2017-12-15,5,239.481,-0.7527000000000026,29,47.8962,True
PM-18940,Paul MacIntyre,Consumer,Central,2014-05-04,2016-12-09,3,1405.402,157.8768,16,468.46733333333333,True
PM-19135,Peter McVee,Home Office,Central,2015-12-19,2017-11-09,4,4115.662,526.7537,36,1028.9155,True
PN-18775,Parhena Norris,Home Office,East,2015-08-07,2017-11-30,8,1467.152,192.0396,47,183.394,True
PO-18850,Patrick O'Brill,Consumer,East,2014-11-02,2017-12-26,11,7473.8282,38.47569999999996,91,679.4389272727273,True
PO-18865,Patrick O'Donnell,Consumer,Central,2014-03-23,2017-12-30,7,2493.214,437.8533,54,356.1734285714286,True
PO-19180,Philisse Overcash,Home Office,Central,2015-08-11,2017-07-23,9,4893.043,1155.4331,65,543.6714444444444,True
PO-19195,Phillina Ober,Home Office,Central,2014-01-04,2017-10-05,5,1056.858,-49.70089999999999,32,211.3716,True
PP-18955,Paul Prost,Home Office,South,2014-08-26,2017-09-24,10,7252.608,1495.0854,138,725.2608,True
PR-18880,Patrick Ryan,Consumer,West,2014-09-05,2017-11-24,5,1840.178,247.6226,43,368.03560000000004,True
PS-18760,Pamela Stobb,Consumer,West,2014-06-15,2017-09-14,6,2181.479,-134.441,75,363.5798333333333,True
PS-18970,Paul Stevenson,Home Office,Central,2014-04-15,2017-10-22,8,1278.639,198.5099,52,159.829875,True
PS-19045,Penelope Sewall,Home Office,South,2014-12-20,2017-05-08,7,6843.634,1742.7296999999999,47,977.662,True
PT-19090,Pete Takahito,Consumer,Central,2014-09-12,2017-10-20,4,160.572,-20.0508,19,40.143,True
PV-18985,Paul Van Hugh,Home Office,West,2014-07-12,2017-10-02,5,2876.046,434.52840000000003,52,575.2092,True
PW-19030,Pauline Webber,Corporate,South,2014-05-16,2017-11-14,10,3454.916,803.8169,48,345.4916,True
PW-19240,Pierre Wener,Consumer,West,2014-11-18,2016-09-22,7,3922.4150000000004,1290.354,39,560.345,True
QJ-19255,Quincy Jones,Corporate,Central,2014-03-17,2017-12-05,9,6108.338,1203.6768,61,678.7042222222221,True
RA-19285,Ralph Arnett,Consumer,East,2014-12-13,2017-12-25,9,2617.906,546.0882,58,290.8784444444444,True
RA-19885,Ruben Ausman,Corporate,West,2014-04-08,2017-11-17,7,3832.314,1292.8656,53,547.4734285714286,True
RA-19915,Russell Applegate,Consumer,Central,2014-06-30,2017-12-18,9,4793.543,304.8673,75,532.6158888888889,True
RA-19945,Ryan Akin,Consumer,West,2014-08-29,2017-10-30,5,1686.9225,-445.695,27,337.3845,True
RB-19330,Randy Bradley,Consumer,East,2014-11-17,2017-10-23,2,1008.1959999999999,-164.40619999999998,16,504.09799999999996,True
RB-19360,Raymond Buch,Consumer,East,2016-04-01,2017-09-25,6,15117.339,6976.0959,71,2519.5565,True
RB-19435,Richard Bierner,Consumer,Central,2014-03-11,2017-12-11,8,2663.0860000000002,477.23990000000003,66,332.88575000000003,True
RB-19465,Rick Bensley,Home Office,Central,2014-03-14,2017-12-21,12,4715.466,640.5466,85,392.95550000000003,True
RB-19570,Rob Beeghly,Consumer,Central,2016-04-28,2017-12-05,5,528.546,76.8879,35,105.70920000000001,True
RB-19645,Robert Barroso,Corporate,West,2014-08-23,2016-03-22,5,221.084,72.679,29,44.2168,True
RB-19705,Roger Barcio,Home Office,West,2015-08-22,2017-11-06,4,2067.45,243.07549999999998,22,516.8625,True
RB-19795,Ross Baird,Home Office,South,2014-06-03,2017-11-28,8,5633.316000000001,-461.73319999999995,92,704.1645000000001,True
RC-19825,Roy Collins,Consumer,Central,2014-12-05,2016-12-26,6,966.409,63.991400000000006,29,161.06816666666666,True
RC-19960,Ryan Crowe,Consumer,East,2014-08-25,2017-09-11,6,885.752,10.563300000000002,44,147.62533333333332,True
RD-19480,Rick Duston,Consumer,West,2014-06-08,2017-10-19,8,4272.93,480.594,60,534.11625,True
RD-19585,Rob Dowd,Consumer,South,2014-04-02,2017-07-03,10,2912.8940000000002,734.5158,73,291.2894,True
RD-19660,Robert Dilbeck,Home Office,Central,2015-04-12,2017-09-07,5,2786.632,835.772,23,557.3264,True
RD-19720,Roger Demir,Consumer,South,2014-07-20,2017-12-09,10,1419.737,207.3304,78,141.9737,True
RD-19810,Ross DeVincentis,Home Office,West,2014-10-27,2017-12-16,8,1137.616,318.4625,63,142.202,True
RD-19900,Ruben Dartt,Consumer,West,2014-04-05,2017-09-07,9,3133.924,455.5292,85,348.21377777777775,True
RD-19930,Russell D'Ascenzo,Consumer,Central,2014-10-03,2017-11-18,4,970.9420000000001,35.05740000000001,33,242.73550000000003,True
RE-19405,Ricardo Emerson,Consumer,East,2014-12-29,2014-12-29,1,48.36,6.045,5,48.36,False
RE-19450,Richard Eichhorn,Consumer,Central,2014-06-03,2017-03-03,5,876.696,209.2294,47,175.3392,True
RF-19345,Randy Ferguson,Corporate,East,2014-05-20,2016-12-05,8,3309.15,633.7072000000001,67,413.64375,True
RF-19735,Roland Fjeld,Consumer,Central,2014-08-06,2017-10-02,7,2341.2960000000003,711.6168,53,334.4708571428572,True
RF-19840,Roy Französisch,Consumer,East,2014-11-12,2017-12-24,8,945.222,280.0261,45,118.15275,True
RH-19495,Rick Hansen,Consumer,Central,2014-08-23,2017-11-28,5,3621.3759999999997,563.7877,38,724.2751999999999,True
RH-19510,Rick Huthwaite,Home Office,East,2014-11-16,2016-09-19,6,6979.18,1289.4535,43,1163.1966666666667,True
RH-19555,Ritsa Hightower,Consumer,South,2015-12-04,2016-07-29,2,740.382,0.30570000000000164,11,370.191,True
RH-19600,Rob Haberlin,Consumer,South,2015-07-02,2016-07-14,3,2085.7400000000002,172.6261,43,695.2466666666668,True
RK-19300,Ralph Kennedy,Consumer,East,2015-07-20,2017-09-02,3,1460.192,269.688,29,486.73066666666665,True
RL-19615,Rob Lucas,Consumer,South,2014-12-05,2017-08-31,8,6234.91,488.14840000000004,101,779.36375,True
RM-19375,Raymond Messe,Consumer,Central,2014-05-11,2017-01-19,6,1453.474,392.1499,29,242.24566666666666,True
RM-19675,Robert Marley,Home Office,South,2014-11-14,2017-12-24,5,5979.0960000000005,1902.5438000000001,39,1195.8192000000001,True
RM-19750,Roland Murray,Consumer,East,2017-03-06,2017-03-06,1,98.35,28.6879,4,98.35,False
RO-19780,Rose O'Brian,Consumer,South,2015-05-12,2017-11-25,7,3815.478,-1262.5716000000002,48,545.0682857142857,True
RP-19270,Rachel Payne,Corporate,West,2014-10-19,2016-08-21,4,954.6452,59.538399999999996,47,238.6613,True
RP-19390,Resi Pölking,Consumer,East,2014-05-24,2017-11-27,12,5153.084,465.25030000000015,88,429.42366666666663,True
RP-19855,Roy Phan,Corporate,Central,2014-04-05,2017-12-02,8,2170.716,594.5868,61,271.3395,True
RR-19315,Ralph Ritter,Consumer,West,2016-11-14,2017-12-11,2,615.932,-73.835,7,307.966,True
RR-19525,Rick Reed,Corporate,East,2014-09-09,2017-07-13,6,3302.2619999999997,721.6826,36,550.377,True
RS-19420,Ricardo Sperren,Corporate,West,2014-08-05,2017-10-15,5,3221.29,633.4513999999999,29,644.258,True
RS-19765,Roland Schwarz,Corporate,East,2014-04-07,2017-11-24,8,4159.7699999999995,1206.3851,54,519.9712499999999,True
RS-19870,Roy Skaria,Home Office,Central,2016-06-07,2017-12-11,2,22.328,9.5838,10,11.164,True
RW-19540,Rick Wilson,Corporate,West,2015-02-03,2017-09-01,7,7397.401,1586.6273,89,1056.7715714285714,True
RW-19630,Rob Williams,Corporate,Central,2014-06-28,2017-10-02,9,3279.746,698.8325,53,364.41622222222225,True
RW-19690,Robert Waldorf,Consumer,South,2016-05-30,2017-10-12,5,3495.646,707.5503,61,699.1292000000001,True
SA-20830,Sue Ann Reed,Consumer,Central,2014-02-22,2017-10-28,10,4767.3415,610.1496000000001,75,476.73415000000006,True
SB-20170,Sarah Bern,Consumer,East,2014-06-06,2017-06-12,3,1348.02,157.6658,24,449.34,True
SB-20185,Sarah Brown,Consumer,East,2014-09-20,2017-06-25,6,6410.996,885.4623999999999,45,1068.4993333333334,True
SB-20290,Sean Braxton,Corporate,Central,2014-05-09,2017-11-13,7,8057.891,-2082.7451,84,1151.1272857142856,True
SC-20020,Sam Craven,Consumer,Central,2014-03-03,2015-11-10,5,3362.9636,-317.0508,62,672.59272,True
SC-20050,Sample Company A,Home Office,East,2014-03-18,2017-11-20,9,4624.572,1011.7443,61,513.8413333333333,True
SC-20095,Sanjit Chand,Consumer,West,2014-02-12,2017-01-15,9,14142.333999999999,5757.411899999999,87,1571.3704444444443,True
SC-20230,Scot Coram,Corporate,Central,2016-06-06,2017-08-03,4,4371.9580000000005,440.14099999999996,49,1092.9895000000001,True
SC-20260,Scott Cohen,Corporate,West,2014-04-06,2017-06-26,8,3729.7929999999997,671.0033999999999,63,466.22412499999996,True
SC-20305,Sean Christensen,Consumer,Central,2014-12-16,2017-12-01,7,3979.065,229.1617,64,568.4378571428572,True
SC-20380,Shahid Collister,Consumer,West,2014-03-01,2017-11-30,9,5992.536,236.66149999999996,80,665.8373333333334,True
SC-20440,Shaun Chance,Corporate,West,2015-08-17,2017-11-24,7,1874.998,379.5611,44,267.85685714285717,True
SC-20575,Sonia Cooley,Consumer,Central,2014-06-16,2017-09-29,5,902.7280000000001,100.2253,30,180.5456,True
SC-20680,Steve Carroll,Home Office,South,2014-11-21,2017-08-26,6,1254.64,370.1578,26,209.10666666666668,True
SC-20695,Steve Chapman,Corporate,South,2014-12-16,2017-10-02,10,2576.408,611.8291,66,257.6408,True
SC-20725,Steven Cartwright,Consumer,East,2014-06-03,2017-06-26,11,5226.21,1276.6513,133,475.11,True
SC-20770,Stewart Carmichael,Corporate,South,2015-06-20,2017-11-19,7,4492.657,-671.1874,75,641.8081428571429,True
SC-20800,Stuart Calhoun,Consumer,Central,2015-12-11,2017-11-30,4,279.25600000000003,51.8252,11,69.81400000000001,True
SC-20845,Sung Chung,Consumer,Central,2016-11-11,2017-08-21,2,280.632,31.1757,13,140.316,True
SD-20485,Shirley Daniels,Home Office,East,2014-01-26,2017-06-13,9,6121.114,1985.1671999999999,82,680.1237777777777,True
SE-20110,Sanjit Engle,Consumer,East,2014-04-11,2017-12-21,11,12209.438000000002,2650.6769,78,1109.9489090909092,True
SF-20065,Sandra Flanagan,Consumer,East,2014-09-10,2017-11-01,7,763.5459999999999,228.1623,35,109.07799999999999,True
SF-20200,Sarah Foster,Consumer,West,2014-12-23,2017-11-01,9,3422.7859999999996,286.9046,74,380.3095555555555,True
SF-20965,Sylvia Foulston,Corporate,Central,2014-10-21,2017-11-12,9,3336.535,539.9352,66,370.7261111111111,True
SG-20080,Sandra Glassco,Consumer,Central,2015-10-31,2017-12-22,3,3406.5809999999997,570.438,30,1135.5269999999998,True
SG-20470,Sheri Gordon,Consumer,East,2014-07-26,2017-06-30,8,1884.798,-119.0105,62,235.59975,True
SG-20605,Speros Goranitis,Consumer,East,2014-01-23,2017-09-13,6,3124.832,463.269,49,520.8053333333334,True
SG-20890,Susan Gilcrest,Corporate,Central,2014-03-30,2017-05-18,3,47.946,-3.7073,17,15.982,True
SH-19975,Sally Hughsby,Corporate,West,2014-12-10,2017-12-01,13,3406.8395,558.4739999999999,113,262.0645769230769,True
SH-20395,Shahid Hopkins,Consumer,South,2014-11-02,2017-12-07,10,2180.718,-144.5229,45,218.0718,True
